timestamp,seconds,value
2025-02-12T23:22:41.942213+00:00,0.0,75.7034693239019
2025-02-12T23:22:42.057760+00:00,0.10999999998603016,76.10908231520177
2025-02-12T23:22:42.159367+00:00,0.2190000000409782,76.2022084372028
2025-02-12T23:22:42.268279+00:00,0.3279999999795109,74.00244457633966
2025-02-12T23:22:42.379947+00:00,0.43799999996554106,74.95631927993327
2025-02-12T23:22:42.492038+00:00,0.5470000000204891,75.00573134437848
2025-02-12T23:22:42.592189+00:00,0.640999999945052,75.47504682905743
2025-02-12T23:22:42.697999+00:00,0.75,76.09076589632937
2025-02-12T23:22:42.808829+00:00,0.8599999999860302,75.37199889331568
2025-02-12T23:22:42.918869+00:00,0.9690000000409782,74.08160920041378
2025-02-12T23:22:43.030358+00:00,1.077999999979511,72.6298669192257
2025-02-12T23:22:43.141776+00:00,1.187999999965541,74.0949288392751
2025-02-12T23:22:43.247489+00:00,1.297000000020489,75.00172970225643
2025-02-12T23:22:43.361614+00:00,1.422000000020489,75.27425887477969
2025-02-12T23:22:43.478128+00:00,1.5309999999590218,73.89341085510806
2025-02-12T23:22:43.591371+00:00,1.640999999945052,75.35404738173136
2025-02-12T23:22:43.697449+00:00,1.75,76.21116404079187
2025-02-12T23:22:43.811348+00:00,1.8599999999860302,74.78562674039874
2025-02-12T23:22:43.925603+00:00,1.9849999999860302,75.73823870578782
2025-02-12T23:22:44.030336+00:00,2.077999999979511,74.53464557196887
2025-02-12T23:22:44.143481+00:00,2.202999999979511,74.93322234844341
2025-02-12T23:22:44.247228+00:00,2.297000000020489,74.56898060285098
2025-02-12T23:22:44.359537+00:00,2.405999999959022,74.9371469232584
2025-02-12T23:22:44.475923+00:00,2.530999999959022,75.66732106216503
2025-02-12T23:22:44.579179+00:00,2.625,76.70450663704882
2025-02-12T23:22:44.692807+00:00,2.75,77.2818745006645
2025-02-12T23:22:44.793827+00:00,2.844000000040978,78.36053113780163
2025-02-12T23:22:44.896125+00:00,2.952999999979511,78.42756885844689
2025-02-12T23:22:44.998379+00:00,3.047000000020489,80.95050745288334
2025-02-12T23:22:45.112634+00:00,3.172000000020489,81.62378767586802
2025-02-12T23:22:45.225888+00:00,3.280999999959022,82.1727341069439
2025-02-12T23:22:45.328973+00:00,3.375,83.29461797449666
2025-02-12T23:22:45.431782+00:00,3.48499999998603,85.83415665301322
2025-02-12T23:22:45.543036+00:00,3.594000000040978,85.88526571025787
2025-02-12T23:22:45.647013+00:00,3.702999999979511,85.82919869178988
2025-02-12T23:22:45.761999+00:00,3.812999999965541,85.4421788520047
2025-02-12T23:22:45.868874+00:00,3.922000000020489,85.74624987820616
2025-02-12T23:22:45.974719+00:00,4.030999999959022,84.12555829427083
2025-02-12T23:22:46.077220+00:00,4.125,85.04841229166867
2025-02-12T23:22:46.181487+00:00,4.23499999998603,85.82100331898832
2025-02-12T23:22:46.284734+00:00,4.344000000040978,86.15218873509912
2025-02-12T23:22:46.385486+00:00,4.437999999965541,87.50162513236438
2025-02-12T23:22:46.492785+00:00,4.547000000020489,87.69856298230546
2025-02-12T23:22:46.596779+00:00,4.655999999959022,86.91880224465754
2025-02-12T23:22:46.708275+00:00,4.765999999945052,87.9851177131767
2025-02-12T23:22:46.809724+00:00,4.85999999998603,86.80216584500359
2025-02-12T23:22:46.916312+00:00,4.969000000040978,89.65039503093907
2025-02-12T23:22:47.024142+00:00,5.077999999979511,90.06848119984464
2025-02-12T23:22:47.139816+00:00,5.187999999965541,88.17011862769333
2025-02-12T23:22:47.239907+00:00,5.297000000020489,88.7792048299925
2025-02-12T23:22:47.343517+00:00,5.390999999945052,88.97725990580535
2025-02-12T23:22:47.445282+00:00,5.5,88.54218808054839
2025-02-12T23:22:47.549481+00:00,5.60999999998603,87.72948949751435
2025-02-12T23:22:47.662117+00:00,5.719000000040978,86.71854819511285
2025-02-12T23:22:47.767937+00:00,5.827999999979511,86.61938822083899
2025-02-12T23:22:47.876769+00:00,5.922000000020489,87.3660965477838
2025-02-12T23:22:47.986048+00:00,6.030999999959022,85.6088027408364
2025-02-12T23:22:48.089981+00:00,6.140999999945052,85.04126010035166
2025-02-12T23:22:48.196746+00:00,6.25,84.65159104830367
2025-02-12T23:22:48.309449+00:00,6.35999999998603,84.8449457937755
2025-02-12T23:22:48.418634+00:00,6.469000000040978,84.85140352859514
2025-02-12T23:22:48.524693+00:00,6.577999999979511,84.4562189518674
2025-02-12T23:22:48.625828+00:00,6.672000000020489,85.0664439246
2025-02-12T23:22:48.732752+00:00,6.780999999959022,85.1489569805743
2025-02-12T23:22:48.838746+00:00,6.890999999945052,85.38103059707196
2025-02-12T23:22:48.940613+00:00,7.0,85.71694666093168
2025-02-12T23:22:49.048082+00:00,7.094000000040978,85.87361044607844
2025-02-12T23:22:49.154569+00:00,7.202999999979511,86.33304660992505
2025-02-12T23:22:49.259982+00:00,7.312999999965541,84.47344561259406
2025-02-12T23:22:49.364916+00:00,7.422000000020489,84.61802371741308
2025-02-12T23:22:49.472016+00:00,7.530999999959022,83.96897909588122
2025-02-12T23:22:49.575915+00:00,7.625,84.08274942079913
2025-02-12T23:22:49.678316+00:00,7.73499999998603,82.70011032827651
2025-02-12T23:22:49.791118+00:00,7.844000000040978,84.92003068411138
2025-02-12T23:22:49.901657+00:00,7.952999999979511,85.19781782257418
2025-02-12T23:22:50.008211+00:00,8.062999999965541,86.33327946224739
2025-02-12T23:22:50.108326+00:00,8.155999999959022,86.49613194003021
2025-02-12T23:22:50.221791+00:00,8.280999999959022,86.9566513444497
2025-02-12T23:22:50.322963+00:00,8.375,85.79035544547357
2025-02-12T23:22:50.424202+00:00,8.48499999998603,85.40455067075159
2025-02-12T23:22:50.524487+00:00,8.577999999979511,85.37502835460207
2025-02-12T23:22:50.626170+00:00,8.672000000020489,87.73721876733012
2025-02-12T23:22:50.731376+00:00,8.780999999959022,87.07597452731879
2025-02-12T23:22:50.843557+00:00,8.890999999945052,87.2556971752781
2025-02-12T23:22:50.951001+00:00,9.0,87.39839273734688
2025-02-12T23:22:51.061596+00:00,9.10999999998603,88.15648099376881
2025-02-12T23:22:51.165063+00:00,9.219000000040978,88.38905370078987
2025-02-12T23:22:51.274582+00:00,9.327999999979511,89.47579364664719
2025-02-12T23:22:51.378373+00:00,9.437999999965541,90.20606830194887
2025-02-12T23:22:51.478689+00:00,9.530999999959022,90.60226466765175
2025-02-12T23:22:51.591867+00:00,9.640999999945052,89.89554162091892
2025-02-12T23:22:51.697890+00:00,9.75,90.5151778244199
2025-02-12T23:22:51.813002+00:00,9.85999999998603,90.80602632256955
2025-02-12T23:22:51.924916+00:00,9.98499999998603,89.88218172926022
2025-02-12T23:22:52.024964+00:00,10.077999999979511,89.71357559930077
2025-02-12T23:22:52.136906+00:00,10.187999999965541,88.74622112316436
2025-02-12T23:22:52.248120+00:00,10.297000000020489,90.10915042975903
2025-02-12T23:22:52.363494+00:00,10.422000000020489,88.5527593125895
2025-02-12T23:22:52.476492+00:00,10.530999999959022,88.40456949986165
2025-02-12T23:22:52.581864+00:00,10.640999999945052,88.1093589183147
2025-02-12T23:22:52.690552+00:00,10.75,86.16109672187447
2025-02-12T23:22:52.797738+00:00,10.844000000040978,86.57839628629718
2025-02-12T23:22:52.906328+00:00,10.952999999979511,87.00377112843124
2025-02-12T23:22:53.011325+00:00,11.062999999965541,86.19022254673907
2025-02-12T23:22:53.114499+00:00,11.172000000020489,87.20221733674012
2025-02-12T23:22:53.215435+00:00,11.265999999945052,89.43339516194216
2025-02-12T23:22:53.324624+00:00,11.375,89.83299910140992
2025-02-12T23:22:53.437102+00:00,11.48499999998603,90.72576267422427
2025-02-12T23:22:53.547381+00:00,11.594000000040978,90.50236630622747
2025-02-12T23:22:53.658439+00:00,11.719000000040978,90.68419346572901
2025-02-12T23:22:53.761550+00:00,11.812999999965541,90.78336077412632
2025-02-12T23:22:53.864858+00:00,11.922000000020489,90.17856788239203
2025-02-12T23:22:53.966927+00:00,12.015999999945052,90.56481381012755
2025-02-12T23:22:54.076187+00:00,12.125,91.80206151505686
2025-02-12T23:22:54.190453+00:00,12.25,92.81156705699684
2025-02-12T23:22:54.292139+00:00,12.344000000040978,91.24671001423278
2025-02-12T23:22:54.396999+00:00,12.452999999979511,91.37332571527878
2025-02-12T23:22:54.507856+00:00,12.562999999965541,91.9818487743547
2025-02-12T23:22:54.611338+00:00,12.672000000020489,91.63207942053343
2025-02-12T23:22:54.726090+00:00,12.780999999959022,93.39791186102136
2025-02-12T23:22:54.826390+00:00,12.875,93.24667785104747
2025-02-12T23:22:54.934771+00:00,12.98499999998603,90.93910381275373
2025-02-12T23:22:55.042069+00:00,13.094000000040978,90.26540528100882
2025-02-12T23:22:55.143170+00:00,13.202999999979511,88.77517885419294
2025-02-12T23:22:55.252167+00:00,13.312999999965541,87.8000172048104
2025-02-12T23:22:55.358636+00:00,13.405999999959022,88.9206670831554
2025-02-12T23:22:55.471906+00:00,13.530999999959022,88.53073254185311
2025-02-12T23:22:55.581487+00:00,13.640999999945052,87.88328912018275
2025-02-12T23:22:55.695347+00:00,13.75,87.44889679794099
2025-02-12T23:22:55.796097+00:00,13.844000000040978,87.48094451354493
2025-02-12T23:22:55.910331+00:00,13.969000000040978,85.95437430649908
2025-02-12T23:22:56.018841+00:00,14.077999999979511,85.10736709274371
2025-02-12T23:22:56.128686+00:00,14.187999999965541,82.70898764881268
2025-02-12T23:22:56.243726+00:00,14.297000000020489,82.23346382151024
2025-02-12T23:22:56.346287+00:00,14.405999999959022,81.21023089218762
2025-02-12T23:22:56.452461+00:00,14.5,82.90443323368378
2025-02-12T23:22:56.562704+00:00,14.60999999998603,82.84045551384216
2025-02-12T23:22:56.676825+00:00,14.73499999998603,81.37893641180895
2025-02-12T23:22:56.778517+00:00,14.827999999979511,81.71755524529128
2025-02-12T23:22:56.884066+00:00,14.937999999965541,81.82468937844554
2025-02-12T23:22:56.996055+00:00,15.047000000020489,81.561139903149
2025-02-12T23:22:57.098326+00:00,15.155999999959022,81.86425506732726
2025-02-12T23:22:57.207781+00:00,15.265999999945052,82.16548157772132
2025-02-12T23:22:57.318102+00:00,15.375,81.98627615238895
2025-02-12T23:22:57.424816+00:00,15.48499999998603,80.86621173307907
2025-02-12T23:22:57.534968+00:00,15.594000000040978,80.04506270342137
2025-02-12T23:22:57.638689+00:00,15.687999999965541,80.40193894085621
2025-02-12T23:22:57.741504+00:00,15.797000000020489,78.83205624314925
2025-02-12T23:22:57.851428+00:00,15.905999999959022,78.88249895169622
